"HDIM","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaizeHeight","PitFallSlice","Whereabouts"
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
NA,"","","","","",NA,NA,NA,NA,NA,"",""
