"HDIM","Checked","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments","source"
5093,,"HIPPNET_09","21-Jul-14","AD LN","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5094,,"hippnet_09","7/21/2014","A. DeMarco, L. Nakagawa","soil extraction","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5094,,"HIPPNET_09","21-Jul-14","AD LN","soil extraction","","","","",,,"E",,,,"","curtis"
5095,,"hippnet_09","7/21/2014","A. DeMarco, L. Nakagawa","litter","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5095,,"HIPPNET_09","21-Jul-14","AD LN","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5096,,"kaiholenaYng_09","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5096,,"KaiholenaYng_09","24-Jul-14","AD LN KR","soil extraction","","","","",,,"A",,,,"","curtis"
5097,,"kaiholenaYng_09","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5097,,"KaiholenaYng_09","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5098,,"kaiholenaYng_09","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5098,,"KaiholenaYng_09","24-Jul-14","AD LN KR","soil extraction","","","","",,,"C",,,,"","curtis"
5099,,"kaiholenaYng_09","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5099,,"KaiholenaYng_09","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5100,,"kaiholenaYng_09","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5100,,"KaiholenaYng_09","24-Jul-14","AD LN KR","soil extraction","","","","",,,"E",,,,"","curtis"
5101,,"kaiholenaYng_09","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5101,,"KaiholenaYng_09","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5102,,"kaiholenaOld_05","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5102,,"KaiholenaOld_05","24-Jul-14","AD LN KR","soil extraction","","","","",,,"A",,,,"","curtis"
5103,,"kaiholenaOld_05","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5103,,"KaiholenaOld_05","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5104,,"kaiholenaOld_05","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5104,,"KaiholenaOld_05","24-Jul-14","AD LN KR","soil extraction","","","","",,,"C",,,,"","curtis"
5105,,"kaiholenaOld_05","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5105,,"KaiholenaOld_05","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5106,,"kaiholenaOld_05","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5106,,"KaiholenaOld_05","24-Jul-14","AD LN KR","soil extraction","","","","",,,"E",,,,"","curtis"
5107,,"kaiholenaOld_05","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5107,,"KaiholenaOld_05","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5108,,"kaiholenaYng_11","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5108,,"KaiholenaYng_11b","24-Jul-14","AD LN KR","soil extraction","","","","",,,"A",,,,"","curtis"
5109,,"kaiholenaYng_11","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5109,,"KaiholenaYng_11b","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5110,,"kaiholenaYng_11","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5110,,"KaiholenaYng_11b","24-Jul-14","AD LN KR","soil extraction","","","","",,,"C",,,,"","curtis"
5111,,"kaiholenaYng_11","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5111,,"KaiholenaYng_11b","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5112,,"kaiholenaYng_11","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5112,,"KaiholenaYng_11b","24-Jul-14","AD LN KR","soil extraction","","","","",,,"E",,,,"","curtis"
5113,,"kaiholenaYng_11","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5113,,"KaiholenaYng_11b","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5114,,"kaiholenaYng_10","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5114,,"KaiholenaYng_10","24-Jul-14","AD LN KR","soil extraction","","","","",,,"A",,,,"","curtis"
5115,,"kaiholenaYng_10","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5115,,"KaiholenaYng_10","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5116,,"kaiholenaYng_10","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5116,,"KaiholenaYng_10","24-Jul-14","AD LN KR","soil extraction","","","","",,,"C",,,,"","curtis"
5117,,"kaiholenaYng_10","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5117,,"KaiholenaYng_10","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5118,,"kaiholenaYng_10","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy","soil extraction","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5118,,"KaiholenaYng_10","24-Jul-14","AD LN KR","soil extraction","","","","",,,"E",,,,"","curtis"
5119,,"kaiholenaYng_10","7/24/2014","A. DeMarco, L. Nakagawa, K. Roy",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5119,,"KaiholenaYng_10","24-Jul-14","AD LN KR","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5120,,"laupOld_14","7/28/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5120,,"Laup65-250_14","28-Jul-14","AD TF","soil extraction","","","","",,,"A",,,,"2 with 5120 and A","curtis"
5121,,"laupOld_14","7/28/2014","A. DeMarco, T. Fezza",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5121,,"Laup65-250_14","28-Jul-14","AD TF","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5122,,"laupOld_14","7/28/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5122,,"Laup65-250_14","28-Jul-14","AD TF","soil extraction","","","","",,,"C",,,,"2 with 5122 and C","curtis"
5123,,"laupOld_14","7/28/2014","A. DeMarco, T. Fezza",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5123,,"Laup65-250_14","28-Jul-14","AD TF","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5124,,"laupOld_14","7/28/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5124,,"Laup65-250_14","28-Jul-14","AD TF","soil extraction","","","","",,,"E",,,,"2 with 5124 and E","curtis"
5125,,"laupOld_14","7/28/2014","A. DeMarco, T. Fezza",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5125,,"Laup65-250_14","28-Jul-14","AD TF","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5126,,"kaiholenaOld_06","7/30/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5126,,"KaiholenaOld_06","30-Jul-14","AD TF KR","soil extraction","","","","",,,"A",,,,"","curtis"
5127,,"kaiholenaOld_06","7/30/2014","A. DeMarco, T. Fezza, K. Roy",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5127,,"KaiholenaOld_06","30-Jul-14","AD TF KR","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5128,,"kaiholenaOld_06","7/30/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","C","Wellman",1,"2","added by Andy from Curtis' database","db"
5128,,"KaiholenaOld_06","30-Jul-14","AD TF KR","soil extraction","","","","",,,"C",,,,"","curtis"
5129,,"kaiholenaOld_06","7/30/2014","A. DeMarco, T. Fezza, K. Roy",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5129,,"KaiholenaOld_06","30-Jul-14","AD TF KR","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5130,,"kaiholenaOld_06","7/30/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","E","Wellman",1,"2","added by Andy from Curtis' database","db"
5130,,"KaiholenaOld_06","30-Jul-14","AD TF KR","soil extraction","","","","",,,"E",,,,"","curtis"
5131,,"kaiholenaOld_06","7/30/2014","A. DeMarco, T. Fezza, K. Roy","litter","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5131,,"KaiholenaOld_06","30-Jul-14","AD TF KR","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5132,,"kaiholenaYng_08","7/30/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5132,,"KaiholenaYng_08","30-Jul-14","AD TF KR","soil extraction","","","","",,,"A",,,,"","curtis"
5133,,"kaiholenaYng_08","7/30/2014","A. DeMarco, T. Fezza, K. Roy",,"","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5133,,"KaiholenaYng_08","30-Jul-14","AD TF KR","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5134,,"kaiholenaYng_08","7/30/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","C","Wellman",1,"3","added by Andy from Curtis' database","db"
5134,,"KaiholenaYng_08","30-Jul-14","AD TF KR","soil extraction","","","","",,,"C",,,,"","curtis"
5135,,"kaiholenaYng_08","7/30/2014","A. DeMarco, T. Fezza, K. Roy",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5135,,"KaiholenaYng_08","30-Jul-14","AD TF KR","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5136,,"kaiholenaYng_08","7/30/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","E","Wellman",1,"2","added by Andy from Curtis' database","db"
5136,,"KaiholenaYng_08","30-Jul-14","AD TF KR","soil extraction","","","","",,,"E",,,,"","curtis"
5137,,"kaiholenaYng_08","7/30/2014","A. DeMarco, T. Fezza, K. Roy",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5137,,"KaiholenaYng_08","30-Jul-14","AD TF KR","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5138,,"laupLSAG_15","8/1/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5138,,"LaupLSAG_15","1-Aug-14","AD TF KR","soil extraction","","","","",,,"A",,,,"","curtis"
5139,,"laupLSAG_15","8/1/2014","A. DeMarco, T. Fezza, K. Roy","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5139,,"LaupLSAG_15","1-Aug-14","AD TF KR","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5140,,"laupLSAG_15","8/1/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5140,,"LaupLSAG_15","1-Aug-14","AD TF KR","soil extraction","","","","",,,"C",,,,"","curtis"
5141,,"laupLSAG_15","8/1/2014","A. DeMarco, T. Fezza, K. Roy","litter","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5141,,"LaupLSAG_15","1-Aug-14","AD TF KR","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5142,,"laupLSAG_15","8/1/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5142,,"LaupLSAG_15","1-Aug-14","AD TF KR","soil extraction","","","","",,,"E",,,,"","curtis"
5143,,"laupLSAG_15","8/1/2014","A. DeMarco, T. Fezza, K. Roy",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5143,,"LaupLSAG_15","1-Aug-14","AD TF KR","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5144,,"laupLSAG_12","8/1/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5144,,"LaupLSAG_12a","1-Aug-14","AD TF KR","soil extraction","","","","",,,"A",,,,"","curtis"
5145,,"laupLSAG_12","8/1/2014","A. DeMarco, T. Fezza, K. Roy","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5145,,"LaupLSAG_12a","1-Aug-14","AD TF KR","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5146,,"laupLSAG_12","8/1/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5146,,"LaupLSAG_12a","1-Aug-14","AD TF KR","soil extraction","","","","",,,"C",,,,"","curtis"
5147,,"laupLSAG_12","8/1/2014","A. DeMarco, T. Fezza, K. Roy","litter","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5147,,"LaupLSAG_12a","1-Aug-14","AD TF KR","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5148,,"laupLSAG_12","8/1/2014","A. DeMarco, T. Fezza, K. Roy","soil extraction","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5148,,"LaupLSAG_12a","1-Aug-14","AD TF KR","soil extraction","","","","",,,"E",,,,"","curtis"
5149,,"laupLSAG_12","8/1/2014","A. DeMarco, T. Fezza, K. Roy","litter","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5149,,"LaupLSAG_12a","1-Aug-14","AD TF KR","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5150,,"laupLSAG_10","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5150,,"LaupLSAG_10a","6-Aug-14","AD TF","soil extraction","","","","",,,"A",,,,"","curtis"
5151,,"laupLSAG_10","8/6/2014","A. DeMarco, T. Fezza","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5151,,"LaupLSAG_10a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5152,,"laupLSAG_10","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5152,,"LaupLSAG_10a","6-Aug-14","AD TF","soil extraction","","","","",,,"C",,,,"2 with 5152 and c, 1 in Berkeley","curtis"
5153,,"laupLSAG_10","8/6/2014","A. DeMarco, T. Fezza",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5153,,"LaupLSAG_10a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5154,,"laupLSAG_10","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5154,,"LaupLSAG_10a","6-Aug-14","AD TF","soil extraction","","","","",,,"E",,,,"","curtis"
5155,,"laupLSAG_10","8/6/2014","A. DeMarco, T. Fezza",,"","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5155,,"LaupLSAG_10a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5156,,"laupLSAG_07","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5156,,"LaupLSAG_07a","6-Aug-14","AD TF","soil extraction","","","","",,,"A",,,,"","curtis"
5157,,"laupLSAG_07","8/6/2014","A. DeMarco, T. Fezza",,"","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5157,,"LaupLSAG_07a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5158,,"laupLSAG_07","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5158,,"LaupLSAG_07a","6-Aug-14","AD TF","soil extraction","","","","",,,"C",,,,"","curtis"
5159,,"laupLSAG_07","8/6/2014","A. DeMarco, T. Fezza","litter","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5159,,"LaupLSAG_07a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5160,,"laupLSAG_07","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5160,,"LaupLSAG_07a","6-Aug-14","AD TF","soil extraction","","","","",,,"E",,,,"","curtis"
5161,,"laupLSAG_07","8/6/2014","A. DeMarco, T. Fezza",,"","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5161,,"LaupLSAG_07a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5162,,"laupLSAG_04","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5162,,"LaupLSAG_04a","6-Aug-14","AD TF","soil extraction","","","","",,,"A",,,,"2 with 5162 and A 1 in Berkeley","curtis"
5163,,"laupLSAG_04","8/6/2014","A. DeMarco, T. Fezza","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5163,,"LaupLSAG_04a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5164,,"laupLSAG_04","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5164,,"LaupLSAG_04a","6-Aug-14","AD TF","soil extraction","","","","",,,"C",,,,"","curtis"
5165,,"laupLSAG_04","8/6/2014","A. DeMarco, T. Fezza","litter","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5165,,"LaupLSAG_04a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5166,,"laupLSAG_04","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5166,,"LaupLSAG_04a","6-Aug-14","AD TF","soil extraction","","","","",,,"E",,,,"2 with 5166 and E, 1 in Berkeley","curtis"
5167,,"laupLSAG_04","8/6/2014","A. DeMarco, T. Fezza",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5167,,"LaupLSAG_04a","6-Aug-14","AD TF","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5168,,"laupLSAG_01","8/6/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5168,,"LaupLSAG_01","6-Aug-14","AD TF","soil extraction","","","","",,,"A",,,,"","curtis"
5169,,"laupLSAG_01","8/6/2014","A. DeMarco, T. Fezza","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
