"HDIM","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments"
4483,"Olaa_12","7/23/2015","K. Shiroma","beating","Brown Cibotium","16","12:16","12:40","","","","Hilgard 220",2,"1",""
4484,"Olaa_12","7/23/2015","K. Shiroma","beating","Green Cibotium","152","11:20","12:26","","","","Hilgard 220",2,"1",""
4485,"Olaa_12","7/23/2015","J.Y. Lim","beating","Brown Cibotium","45","11:20","12:40","","","","Hilgard 220",2,"1",""
4486,"AliliSpring-15","7/20/2015","A. Rominger","beating","Brown Cibotium","15","12:05","12:20","","","","Hilgard 220",2,"1",""
4487,"AliliSpring-15","7/20/2015","R. Gillespie","beating","Green Cibotium","35","12:05","12:40","","","","Hilgard 220",2,"1",""
4488,"AliliSpring-15","7/20/2015","K. Gallardo","beating","Green Cibotium","30","12:05","12:34","","","","Hilgard 220",2,"1",""
4489,"AliliSpring-15","7/20/2015","A. Rominger","beating","Green Cibotium","15","12:20","12:40","","","","Hilgard 220",2,"1",""
4490,"Thurston_01","7/31/2015","B. Cote","beating","Myrsine","45","14:10","14:50","","","","Hilgard 220",NA,"","Continued from Natalie's notebook (30 Jul 2015)"
4491,"Thurston_01","7/31/2015","A. Rominger","beating","Vaccinium","20","14:10","14:25","","","","Hilgard 220",NA,"","Continued from Natalie's notebook (30 Jul 2015)"
4492,"Thurston_01","7/31/2015","A. Rominger","beating","Astelia","20","14:30","14:40","","","","Hilgard 220",NA,"","Continued from Natalie's notebook (30 Jul 2015)"
4493,"Thurston_01","7/31/2015","A. Rominger","beating","Dicranopteris","35","14:55","15:15","","","","Hilgard 220",NA,"","Continued from Natalie's notebook (30 Jul 2015)"
4494,"Thurston_01","7/31/2015","B. Cote","beating","Brown Cibotium","35","14:55","15:15","","","","Hilgard 220",NA,"","Continued from Natalie's notebook (30 Jul 2015)"
4495,"Olaa_12","8/1/2015","A. Rominger","beating","Cyrtandra lysiosepala","20","08:50","09:00","","","","Hilgard 220",2,"1",""
4496,"Olaa_10","8/1/2015","A. Rominger","beating","Psychotria","39","09:50","10:25","","","","Hilgard 220",2,"1",""
4497,"Olaa_10","8/1/2015","C. Nicholas","beating","Psychotria","38","09:59","10:25","","","","Hilgard 220",2,"1",""
4498,"Olaa_10","8/1/2015","C. Nicholas","beating","Ilex","10","11:02","11:13","","","","Hilgard 220",2,"1",""
4499,"Olaa_10","8/1/2015","C. Nicholas","beating","Broussasia","26","10:29","11:00","","","","Hilgard 220",2,"1",""
4500,"Olaa_10","8/1/2015","A. Rominger","beating","Ground Cover","22","10:30","10:50","","","","Hilgard 220",2,"1",""
4501,"Olaa_10","8/1/2015","A. Rominger","beating","Broussasia","27","11:00","11:25","","","","Hilgard 220",2,"1",""
4502,"Olaa_10","8/1/2015","C. Nicholas","beating","Melicope","28","11:15","11:36","","","","Hilgard 220",2,"1",""
4503,"Olaa_10","8/1/2015","C. Nicholas","beating","Green Cibotium","70","11:38","12:40","","","","Hilgard 220",2,"2",""
4504,"Olaa_10","8/1/2015","A. Rominger","beating","Perrotettia","20","11:40","11:55","","","","Hilgard 220",2,"1",""
4505,"Olaa_10","8/1/2015","A. Rominger","beating","Green Cibotium","70","12:05","12:50","","","","Hilgard 220",2,"2",""
4506,"Olaa_10","8/1/2015","C. Nicholas","beating","Brown Cibotium","45","12:45","13:23","","","","Hilgard 220",2,"2",""
4507,"Olaa_10","8/1/2015","A. Rominger","beating","Brown Cibotium","25","13:00","13:28","","","","Hilgard 220",2,"2",""
4512,"Olaa_01","7/26/2015","M. Stark","beating","Cyrtandra platyphylla","59","09:35","10:27","","","","Hilgard 220",2,"1",""
4513,"Olaa_01","7/26/2015","L.V.V.","beating","Broussasia","45","09:19","09:55","","","","Hilgard 220",2,"2",""
4514,"Olaa_01","7/26/2015","L.V.V.","beating","Cheirodendron","16","09:58","10:22","","","","Hilgard 220",2,"1",""
4515,"Olaa_01","7/26/2015","M. Stark","beating","Coprosma","26","10:46","11:17","","","","Hilgard 220",2,"1",""
4516,"Olaa_01","7/26/2015","L.V.V.","beating","Melicope","59","10:46","11:30","","","","Hilgard 220",2,"1",""
4517,"Olaa_01","7/26/2015","M. Stark","beating","Perrotettia","20","11:32","11:57","","","","Hilgard 220",2,"1",""
4518,"Olaa_01","7/26/2015","L.V.V.","beating","Green Cibotium","117","11:39","12:30","","","","Hilgard 220",2,"1",""
4519,"Olaa_01","7/26/2015","M. Stark","beating","Brown Cibotium","78","12:01","12:52","","","","Hilgard 220",2,"1",""
4520,"Hippnet_13","12/8/2015","M. Stark","beating","Cheirodeudron","19 sec","09:35","10:00","","","","Hilgard 220",NA,"",""
4521,"Hippnet_13","12/8/2015","L. Villegas-Villeza","beating","Cheirodeudron","","09:35","10:00","","","","Hilgard 220",NA,"",""
4522,"Hippnet_13","12/8/2015","A. Rominger","beating","Coprosma montana","12 sec","09:35","09:55","","","","Hilgard 220",NA,"",""
4523,"Hippnet_13","12/8/2015","A. Rominger","beating","Myrsine","22 sec","10:10","10:40","","","","Hilgard 220",NA,"",""
4524,"Hippnet_13","12/8/2015","L. Villegas-Villeza","beating","Vaccinium","17 sec","10:10","10:40","","","","Hilgard 220",NA,"",""
4525,"Hippnet_13","12/8/2015","M. Stark","beating","Perretetia","10 sec","10:10","10:29","","","","Hilgard 220",NA,"",""
4526,"Hippnet_13","12/8/2015","L. Villegas-Villeza","beating","Rubus","17 sec","11:00","11:20","","","","Hilgard 220",NA,"",""
4527,"Hippnet_13","12/8/2015","A. Rominger","beating","Manono","10 sec","11:00","11:10","","","","Hilgard 220",NA,"",""
4528,"Hippnet_13","12/8/2015","M. Stark","beating","Green Cibotium","67 sec","11:00","12:10","","","","Hilgard 220",NA,"",""
4529,"Hippnet_13","12/8/2015","L. Villegas-Villeza","beating","Green Cibotium","60 sec","11:30","12:40","","","","Hilgard 220",NA,"",""
4530,"Hippnet_13","12/8/2015","A. Rominger","beating","Green Cibotium","60 sec","11:30","12:10","","","","Hilgard 220",NA,"",""
4531,"Hippnet_13","12/8/2015","A. Rominger","beating","Astelia","14 sec","12:30","12:45","","","","Hilgard 220",NA,"",""
4532,"Hippnet_13","12/8/2015","L. Villegas-Villeza","beating","Brown Cibotium","35 sec","12:40","13:10","","","","Hilgard 220",NA,"",""
4533,"EscapeRd_87","8/8/2015","M. Stark","beating","brown ribotium","32 sec","12:40","13:15","","","","Hilgard 220",NA,"",""
4534,"Hippnet_13","12/8/2015","A. Rominger","beating","Brown Cibotium","27 sec","12:50","13:15","","","","Hilgard 220",NA,"",""
4540,"Kokee_16","8/20/2015","MS AR","leaf leaf litter A","","","","","","","","Hilgard 220",NA,"",""
4541,"Kokee_16","8/20/2015","MS AR","leaf leaf litter C","","","","13:15","","","","Hilgard 220",NA,"",""
4542,"Kokee_16","8/20/2015","MS AR","leaf leaf litter E","","","","","","","","Hilgard 220",NA,"",""
4550,"Kokee_22","8/21/2015","MS LVV","leaf leaf litter C","","","","","","","","Hilgard 220",NA,"4",""
4560,"Kokee_23","8/21/2015","MS LVV","leaf leaf litter E","","","","","","","","Hilgard 220",NA,"",""
4582,"Kokee 16","8/23/2015","B. Cote","beating","Uluhe","82 sec","","","","","","Hilgard 220",NA,"",""
4583,"Kokee 16","8/23/2015","A. Rominger","beating","Ilex","17 sec","10:15","10:45","","","","Hilgard 220",NA,"",""
4584,"Kokee 16","8/23/2015","A. Rominger","beating","White mid","17 sec","11:05","11:35","","","","Hilgard 220",NA,"",""
4585,"Kokee 16","8/23/2015","A. Rominger","beating","Psychotria","40 sec","11:45","12:30","","","","Hilgard 220",NA,"",""
4618,"Kokee 16","8/25/2015","B. Cote","beating","curl leaf","43 sec","","","","","","Hilgard 220",NA,"",""
4619,"Kokee 16","8/25/2015","A. Rominger","beating","Uluhe","81 sec","15:00","15:50","","","","Hilgard 220",NA,"",""
4621,"Kokee 16","8/25/2015","A. Rominger","beating","Cheirodendron","21 sec","10:00","10:15","","","","Hilgard 220",NA,"",""
4622,"Kokee 16","8/25/2015","B. Cote","beating","Uluhe","55 sec","16:30","17:10","","","","Hilgard 220",NA,"",""
4623,"Kokee 16","8/25/2015","A. Rominger","beating","Coprosma","13 sec","17:15","17:30","","","","Hilgard 220",1,"2",""
5000,"AliliSpring-05","7/1/2014","AD BC","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5001,"AliliSpring-05","7/1/2014","AD BC","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5002,"AliliSpring-05","7/1/2014","AD BC","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5003,"AliliSpring-05","7/1/2014","AD BC","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5004,"AliliSpring-05","7/1/2014","AD BC","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5005,"AliliSpring-05","7/1/2014","AD BC","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5006,"AliliSpring-04","7/1/2014","AD BC","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5007,"AliliSpring-04","7/1/2014","AD BC","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5008,"AliliSpring-04","7/1/2014","AD BC","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5009,"AliliSpring-04","7/1/2014","AD BC","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5010,"AliliSpring-04","7/1/2014","AD BC","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5011,"AliliSpring-04","7/1/2014","AD BC","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5012,"AliliSpring-15","7/3/2014","AD LN","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5013,"AliliSpring-15","7/3/2014","AD LN","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5014,"AliliSpring-15","7/3/2014","AD LN","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5015,"AliliSpring-15","7/3/2014","AD LN","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5016,"AliliSpring-15","7/3/2014","AD LN","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5017,"AliliSpring-15","7/3/2014","AD LN","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5018,"AliliSpring-14","7/3/2014","AD LN","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5019,"AliliSpring-14","7/3/2014","AD LN","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5020,"AliliSpring-14","7/3/2014","AD LN","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5021,"AliliSpring-14","7/3/2014","AD LN","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5022,"AliliSpring-14","7/3/2014","AD LN","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5023,"AliliSpring-14","7/3/2014","AD LN","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5024,"AliliSpring-06","7/7/2014","AD BC","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5025,"AliliSpring-06","7/7/2014","AD BC","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5026,"AliliSpring-06","7/7/2014","AD BC","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5027,"AliliSpring-06","7/7/2014","AD BC","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5028,"AliliSpring-06","7/7/2014","AD BC","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5029,"AliliSpring-06","7/7/2014","AD BC","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5030,"AliliSpring-01","7/7/2014","AD BC","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5031,"AliliSpring-01","7/7/2014","AD BC","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5032,"AliliSpring-01","7/7/2014","AD BC","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5033,"AliliSpring-01","7/7/2014","AD BC","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5034,"AliliSpring-01","7/7/2014","AD BC","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5035,"AliliSpring-01","7/7/2014","AD BC","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5036,"Kaihole-Yng-04","7/8/2014","AD BC LN","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5037,"Kaihole-Yng-04","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5038,"Kaihole-Yng-04","7/8/2014","AD BC LN","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5039,"Kaihole-Yng-04","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5040,"Kaihole-Yng-04","7/8/2014","AD BC LN","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5041,"Kaihole-Yng-04","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5042,"Kaihole-Yng-02","7/8/2014","AD BC LN","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5043,"Kaihole-Yng-02","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5044,"Kaihole-Yng-02","7/8/2014","AD BC LN","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5045,"Kaihole-Yng-02","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5046,"Kaihole-Yng-02","7/8/2014","AD BC LN","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5047,"Kaihole-Yng-02","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5048,"Kaihole-Old-07","7/8/2014","AD BC LN","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5049,"Kaihole-Old-07","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5050,"Kaihole-Old-07","7/8/2014","AD BC LN","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5051,"Kaihole-Old-07","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5052,"Kaihole-Old-07","7/8/2014","AD BC LN","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5053,"Kaihole-Old-07","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5054,"Kaihole-Old-08","7/8/2014","AD BC LN","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5055,"Kaihole-Old-08","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5056,"Kaihole-Old-08","7/8/2014","AD BC LN","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5057,"Kaihole-Old-08","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5058,"Kaihole-Old-08","7/8/2014","AD BC LN","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5059,"Kaihole-Old-08","7/8/2014","AD BC LN","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5060,"HIPPNET-06","7/18/2014","AD LN AM","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5061,"HIPPNET-06","7/18/2014","AD LN AM","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5062,"HIPPNET-06","7/18/2014","AD LN AM","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5063,"HIPPNET-06","7/18/2014","AD LN AM","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5064,"HIPPNET-06","7/18/2014","AD LN AM","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5065,"HIPPNET-06","7/18/2014","AD LN AM","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5066,"HIPPNET-05","7/18/2014","AD LN AM","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5067,"HIPPNET-05","7/18/2014","AD LN AM","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5068,"HIPPNET-05","7/18/2014","AD LN AM","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5069,"HIPPNET-05","7/18/2014","AD LN AM","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5070,"HIPPNET-05","7/18/2014","AD LN AM","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5071,"HIPPNET-05","7/18/2014","AD LN AM","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5072,"HIPPNET-13","7/21/2014","AD LN","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5073,"HIPPNET-13","7/21/2014","AD LN","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5074,"HIPPNET-13","7/21/2014","AD LN","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5075,"HIPPNET-13","7/21/2014","AD LN","leaf litter sifting-Berlese","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5076,"HIPPNET-13","7/21/2014","AD LN","soil extraction","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5077,"HIPPNET-13","7/21/2014","AD LN","leaf litter sifting-Berlese","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5078,"HIPPNET-08a","7/21/2014","AD LN","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5079,"HIPPNET-08a","7/21/2014","AD LN","leaf litter sifting-Berlese","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
